"DR_NO","DATETIME","AREA","AREA.NAME","Rpt.Dist.No","Part.1.2","Crm.Cd","Crm.Cd.Desc","Mocodes","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","LAT","LON","Location","CALOSA7URN","Gas.Price","temp","visibility","precip","sunrise","sunset","conditions","description","distance_to_center"
230117459,"2023-08-05 22:30",1,"Central",132,1,310,"BURGLARY","1609 0321 1822",0,"X","X",210,"RESTAURANT/FAST FOOD",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0564,-118.2499,"100 S HOPE ST ",5.6,5.432,23.4,15.6,0,"06:07","19:50","Clear","Clear conditions throughout the day.",737.387726722031
230117377,"2023-08-06 00:01",1,"Central",153,2,624,"BATTERY - SIMPLE ASSAULT","2000 0400 0416 2004",39,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0488,-118.2518,"5TH ST HILL ST",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",840.655989932911
230117378,"2023-08-06 00:40",1,"Central",152,2,623,"BATTERY POLICE (SIMPLE)","0400 0417 1212 1822",0,"X","X",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0488,-118.2518,"5TH ST HILL ST",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",840.655989932911
230117443,"2023-08-06 02:00",1,"Central",134,2,624,"BATTERY - SIMPLE ASSAULT","0400 0416 1822",61,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.051,-118.248,"3RD BROADWAY",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",421.23172774309
230117390,"2023-08-06 02:50",1,"Central",156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 0411 1218 0913 1817 2004 0907",35,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",216,"SCISSORS",34.0437,-118.2455,"500 S SAN PEDRO ST ",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",964.779674721722
230117421,"2023-08-06 09:00",1,"Central",164,1,761,"BRANDISH WEAPON","0416 1266 1402 0334",30,"M","H",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0453,-118.2499,"600 S MAIN ST ",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",961.665962659669
230117422,"2023-08-06 13:30",1,"Central",156,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0411 0416 0913 1218 1814 2000",46,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0446,-118.245,"400 E 5TH ST ",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",858.561165993895
230117450,"2023-08-06 16:10",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","0910 1218 0400 0416 1822",52,"M","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0561,-118.2375,"800 N ALAMEDA ST ",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",714.355096941368
230117427,"2023-08-06 22:40",1,"Central",128,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1402 0329 2004 1822",0,"X","X",727,"SHOPPING MALL (COMMON AREA)",308,"STICK",34.0498,-118.24,"300 E 2ND ST ",5.6,5.432,23.5,13.8,0,"06:07","19:49","Clear","Clear conditions throughout the day.",434.587361731612
230117500,"2023-08-07 00:30",1,"Central",164,2,900,"VIOLATION OF COURT ORDER","2038 0421 0913",50,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0453,-118.2499,"600 S MAIN ST ",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",961.665962659669
230117446,"2023-08-07 05:30",1,"Central",128,2,624,"BATTERY - SIMPLE ASSAULT","0400 0416 1822",18,"F","H",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0515,-118.2424,"100 S LOS ANGELES ST ",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",143.865326214296
230117472,"2023-08-07 06:55",1,"Central",133,2,624,"BATTERY - SIMPLE ASSAULT","0305 1822 0416 0917",27,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0524,-118.2467,"2ND BROADWAY",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",278.866971373435
230117474,"2023-08-07 13:00",1,"Central",123,2,624,"BATTERY - SIMPLE ASSAULT","0416 1822",61,"F","O",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0536,-118.2455,"1ST BROADWAY",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",226.21481979819
230117494,"2023-08-07 13:05",1,"Central",153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1253 1822 2005 0447 0329 1310 0411 2004 0910 2003",53,"M","H",801,"MTA BUS",212,"BOTTLE",34.0466,-118.252,"6TH SPRING",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",990.93337166998
230117476,"2023-08-07 14:30",1,"Central",119,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","0910 0443 1912 1822",38,"F","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",511,"VERBAL THREAT",34.0547,-118.2335,"00 GATEWAY PLZ ",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",978.442909348545
230117493,"2023-08-07 15:30",1,"Central",111,1,210,"ROBBERY","0344 0417 0342 1822 1218",42,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0565,-118.2379,"LOS ANGELES ALAMEDA",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",714.063434759006
230117495,"2023-08-07 17:00",1,"Central",138,1,210,"ROBBERY","2004 1402 0344 0444 1822",28,"F","H",210,"RESTAURANT/FAST FOOD",513,"STUN GUN",34.0493,-118.2417,"300 E 2ND ST ",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",374.431981165421
230117525,"2023-08-07 17:25",1,"Central",156,2,624,"BATTERY - SIMPLE ASSAULT","1822 1218 0446 0416",40,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0446,-118.245,"5TH SAN JULIAN",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",858.561165993895
230117487,"2023-08-07 18:30",1,"Central",135,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0411 1822 2003",44,"M","B",101,"STREET",216,"SCISSORS",34.0495,-118.2459,"3RD MAIN",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",366.752271330426
230117431,"2023-08-07 21:40",1,"Central",153,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1402 0329 1822",54,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.252,"500 S SPRING ST ",5.6,5.432,23.9,11.6,0,"06:08","19:48","Partially cloudy","Clearing in the afternoon.",983.923958774311
230117506,"2023-08-08 03:00",1,"Central",153,1,236,"INTIMATE PARTNER - AGGRAVATED ASSAULT","1813 0443 1402 0913 1218 2004 2000",54,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,"KNIFE WITH BLADE 6INCHES OR LESS",34.0488,-118.2518,"500 S HILL ST ",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",840.655989932911
230117517,"2023-08-08 10:30",1,"Central",142,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 2004 1218 1822",40,"M","B",101,"STREET",200,"KNIFE WITH BLADE 6INCHES OR LESS",34.0488,-118.2518,"5TH HILL",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",840.655989932911
230117560,"2023-08-08 11:00",1,"Central",143,1,761,"BRANDISH WEAPON","0917 1822 0443 0334 0104",33,"M","H",203,"OTHER BUSINESS",207,"OTHER KNIFE",34.0495,-118.2494,"400 S BROADWAY ",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",608.879895822389
230117561,"2023-08-08 11:00",1,"Central",143,1,761,"BRANDISH WEAPON","0917 1822 0443 0334 0104",42,"M","H",203,"OTHER BUSINESS",207,"OTHER KNIFE",34.0495,-118.2494,"400 S BROADWAY ",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",608.879895822389
230117562,"2023-08-08 11:00",1,"Central",143,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 0104 0601",33,"M","H",203,"OTHER BUSINESS",207,"OTHER KNIFE",34.0495,-118.2494,"400 S BROADWAY ",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",608.879895822389
230117680,"2023-08-08 16:00",1,"Central",147,2,624,"BATTERY - SIMPLE ASSAULT","0417 0432 2060 0913",38,"F","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0459,-118.243,"4TH SAN PEDRO",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",708.017111960087
230117548,"2023-08-08 16:15",1,"Central",132,1,761,"BRANDISH WEAPON","1822 0334 1266 0421",37,"M","H",710,"OTHER PREMISE",200,"KNIFE WITH BLADE 6INCHES OR LESS",34.0566,-118.2531,"200 S FIGUEROA ST ",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",995.205480417284
230117569,"2023-08-08 17:10",1,"Central",154,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","2000 1814 0444 0913",20,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.2485,"500 S MAIN ST ",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",759.631990846876
230117623,"2023-08-08 23:30",1,"Central",152,2,624,"BATTERY - SIMPLE ASSAULT","0340 0447 0444 0432 1822",52,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0495,-118.2528,"5TH OLIVE",5.6,5.432,23.8,15.4,0,"06:09","19:47","Clear","Clear conditions throughout the day.",894.306563927795
230117590,"2023-08-09 02:30",1,"Central",127,2,623,"BATTERY POLICE (SIMPLE)","2004 1822 0400 0356 1212",0,"M","W",753,"DETENTION/JAIL FACILITY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0515,-118.2424,"100 N LOS ANGELES ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",143.865326214296
230117576,"2023-08-09 03:05",1,"Central",155,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1501",0,"X","X",108,"PARKING LOT",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0461,-118.2475,"500 S LOS ANGELES ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",768.348758331556
230117575,"2023-08-09 03:05",1,"Central",155,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1402 1501",0,"X","X",108,"PARKING LOT",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0461,-118.2475,"500 S LOS ANGELES ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",768.348758331556
230117602,"2023-08-09 06:20",1,"Central",156,1,220,"ATTEMPTED ROBBERY","0302 0337 0319 0432 0334 0913",54,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,"HAND GUN",34.0446,-118.245,"500 SAN JULIAN ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",858.561165993895
230117608,"2023-08-09 10:30",1,"Central",112,1,210,"ROBBERY","0448 0444 0429 0344 1202 0345 1822",66,"F","H",109,"PARK/PLAYGROUND",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0542,-118.2415,"300 N MAIN ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",297.29715624487
230117603,"2023-08-09 11:00",1,"Central",155,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0431 0400 1266 2004 1822",44,"M","H",102,"SIDEWALK",512,"MACE/PEPPER SPRAY",34.0461,-118.2475,"500 S LOS ANGELES ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",768.348758331556
230117633,"2023-08-09 15:00",1,"Central",146,2,624,"BATTERY - SIMPLE ASSAULT","0400 0416 1822",14,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.247,"200 WINSTON ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",687.927985835503
230117617,"2023-08-09 17:00",1,"Central",154,1,236,"INTIMATE PARTNER - AGGRAVATED ASSAULT","2000 1814 0445 0416 2033 0913 1218 2004",48,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON",34.046,-118.2493,"500 S LOS ANGELES ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",866.113077327793
230117622,"2023-08-09 18:30",1,"Central",154,1,210,"ROBBERY","0344 0400 0416 1218 1822",60,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.2485,"500 S MAIN ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",759.631990846876
230117627,"2023-08-09 23:00",1,"Central",135,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0400 1307 0344 0302 0334 1300 0421 1822",35,"M","B",108,"PARKING LOT",102,"HAND GUN",34.0495,-118.2459,"100 E 3RD ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",366.752271330426
230120254,"2023-08-09 23:40",1,"Central",142,1,236,"INTIMATE PARTNER - AGGRAVATED ASSAULT","2000 1814 0408 0448 0913",47,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0519,-118.2531,"400 W 5TH ST ",5.6,5.432,22.8,15.4,0,"06:10","19:46","Partially cloudy","Partly cloudy throughout the day.",869.343631228962
230117637,"2023-08-10 02:15",1,"Central",153,1,761,"BRANDISH WEAPON","0334 0913 1501",27,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",109,"SEMI-AUTOMATIC PISTOL",34.0467,-118.252,"600 S SPRING ST ",5.6,5.432,22.8,16,0,"06:10","19:45","Partially cloudy","Partly cloudy throughout the day.",983.923958774311
230117651,"2023-08-10 10:00",1,"Central",155,1,210,"ROBBERY","0913 0337 0446 0416 0316",41,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0454,-118.2465,"5TH MAPLE",5.6,5.432,22.8,16,0,"06:10","19:45","Partially cloudy","Partly cloudy throughout the day.",804.009148378283
230117666,"2023-08-10 11:05",1,"Central",138,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 0447 1310 1307",40,"M","A",101,"STREET",212,"BOTTLE",34.0493,-118.2417,"2ND ST SAN PEDRO",5.6,5.432,22.8,16,0,"06:10","19:45","Partially cloudy","Partly cloudy throughout the day.",374.431981165421
230118072,"2023-08-10 13:30",1,"Central",153,2,624,"BATTERY - SIMPLE ASSAULT","0400 0444 1822",45,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0481,-118.2507,"300 W 5TH ST ",5.6,5.432,22.8,16,0,"06:10","19:45","Partially cloudy","Partly cloudy throughout the day.",794.199434130006
230100815,"2023-08-10 18:00",1,"Central",124,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 2004 1402 1822",0,"X","X",725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0522,-118.2434,"100 W 1ST ST ",5.6,5.432,22.8,16,0,"06:10","19:45","Partially cloudy","Partly cloudy throughout the day.",26.390640422129
230117681,"2023-08-10 20:00",1,"Central",164,2,624,"BATTERY - SIMPLE ASSAULT","0401 0361 0319 0432 0913 0416",31,"F","B",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0453,-118.2499,"600 S MAIN ST ",5.6,5.432,22.8,16,0,"06:10","19:45","Partially cloudy","Partly cloudy throughout the day.",961.665962659669
230117776,"2023-08-11 00:01",1,"Central",142,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","2000 1309 0913 0416 1814",26,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0516,-118.2525,"GRAND 4TH ST",5.6,5.432,22.4,15.9,0,"06:11","19:44","Partially cloudy","Partly cloudy throughout the day.",816.272475816783
230117734,"2023-08-11 11:25",1,"Central",156,1,220,"ATTEMPTED ROBBERY","2033 0342 0417 1402 0411 1218 1822",0,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,"5TH ST SAN PEDRO",5.6,5.432,22.4,15.9,0,"06:11","19:44","Partially cloudy","Partly cloudy throughout the day.",894.676019499809
230117715,"2023-08-11 15:02",1,"Central",154,2,624,"BATTERY - SIMPLE ASSAULT","0342 0917 1266 1822 0305 0419 0416",41,"F","W",123,"PARKING UNDERGROUND/BUILDING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0474,-118.2496,"500 S SPRING ST ",5.6,5.432,22.4,15.9,0,"06:11","19:44","Partially cloudy","Partly cloudy throughout the day.",766.50635606971
230117803,"2023-08-11 16:30",1,"Central",146,1,210,"ROBBERY","1822 0917 0334 0355 0344",52,"M","H",406,"OTHER STORE",106,"UNKNOWN FIREARM",34.0467,-118.247,"200 WINSTON ST ",5.6,5.432,22.4,15.9,0,"06:11","19:44","Partially cloudy","Partly cloudy throughout the day.",687.927985835503
230117782,"2023-08-11 22:00",1,"Central",138,2,624,"BATTERY - SIMPLE ASSAULT","0342 1822 0305 0416 0429",62,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0483,-118.2443,"3RD LOS ANGELES",5.6,5.432,22.4,15.9,0,"06:11","19:44","Partially cloudy","Partly cloudy throughout the day.",441.723314398055
230117963,"2023-08-11 23:33",1,"Central",165,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 0431",24,"X","H",244,"TOBACCO SHOP",512,"MACE/PEPPER SPRAY",34.0446,-118.249,"600 S LOS ANGELES ST ",5.6,5.432,22.4,15.9,0,"06:11","19:44","Partially cloudy","Partly cloudy throughout the day.",981.263899130815
230117843,"2023-08-12 02:15",1,"Central",156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0411 1822",29,"M","B",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0442,-118.2439,"5TH SAN PEDRO",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",894.676019499809
230117777,"2023-08-12 10:00",1,"Central",153,2,624,"BATTERY - SIMPLE ASSAULT","0416",53,"F","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"200 W 6TH ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",968.094581681137
230117778,"2023-08-12 10:00",1,"Central",153,2,860,"BATTERY WITH SEXUAL CONTACT","0522 0400",43,"F","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"200 W 6TH ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",968.094581681137
230117759,"2023-08-12 10:15",1,"Central",138,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","2004 1218 0334 0416 1402 0913 0361",63,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",304,"CLUB/BAT",34.0479,-118.2454,"200 BOYD ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",507.89103643115
230117760,"2023-08-12 10:15",1,"Central",138,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","2004 0334 0416 0913 1266",49,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",304,"CLUB/BAT",34.0479,-118.2454,"200 BOYD ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",507.89103643115
230117764,"2023-08-12 11:00",1,"Central",157,2,624,"BATTERY - SIMPLE ASSAULT","1218 1206 0416 1822",46,"M","H",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0435,-118.2427,"5TH ST SAN PEDRO",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",976.593716798603
230117783,"2023-08-12 11:00",1,"Central",156,2,624,"BATTERY - SIMPLE ASSAULT","1202 1817 0443 0416",41,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,"500 S SAN PEDRO ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",964.779674721722
230117784,"2023-08-12 12:17",1,"Central",111,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 1218 0305 0411",35,"M","H",102,"SIDEWALK",207,"OTHER KNIFE",34.0582,-118.2374,"CESAR E CHAVEZ MAIN",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",881.310041723956
230117794,"2023-08-12 16:30",1,"Central",164,1,761,"BRANDISH WEAPON","0913 1218 2004 0603 0334 0416",31,"F","B",102,"SIDEWALK",207,"OTHER KNIFE",34.0453,-118.2499,"600 S MAIN ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",961.665962659669
230117793,"2023-08-12 18:00",1,"Central",132,1,761,"BRANDISH WEAPON","1822 1266 0387 0334 0422 0443",35,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,"OTHER KNIFE",34.0566,-118.2531,"200 S FIGUEROA ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",995.205480417284
230118070,"2023-08-12 21:00",1,"Central",119,2,886,"DISTURBING THE PEACE","1501 0910",36,"F","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",511,"VERBAL THREAT",34.0561,-118.2375,"800 N ALAMEDA ST ",5.6,5.432,23.1,15,0,"06:12","19:43","Partially cloudy","Clearing in the afternoon.",714.355096941368
230117817,"2023-08-13 02:45",1,"Central",148,2,860,"BATTERY WITH SEXUAL CONTACT","0913 1820 1218 0522 0509 0319 0531 0503",41,"F","B",516,"SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0438,-118.2416,"600 E 5TH ST ",5.6,5.432,22.8,14.9,0,"06:12","19:42","Partially cloudy","Partly cloudy throughout the day.",958.434214238539
230100821,"2023-08-13 08:40",1,"Central",164,1,761,"BRANDISH WEAPON","0913 2004 1402 0443 0334 0917 1266",30,"M","H",503,"HOTEL",208,"RAZOR",34.0453,-118.2499,"600 S MAIN ST ",5.6,5.432,22.8,14.9,0,"06:12","19:42","Partially cloudy","Partly cloudy throughout the day.",961.665962659669
230117818,"2023-08-13 13:30",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","2004 1822 1266 0917 0910 0416 0401",31,"M","B",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",5.6,5.432,22.8,14.9,0,"06:12","19:42","Partially cloudy","Partly cloudy throughout the day.",714.355096941368
230117819,"2023-08-13 13:30",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","2004 1822 1266 0917 0910 0416",32,"M","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",5.6,5.432,22.8,14.9,0,"06:12","19:42","Partially cloudy","Partly cloudy throughout the day.",714.355096941368
230117858,"2023-08-13 19:50",1,"Central",135,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0913 0400 0416",28,"M","H",101,"STREET",512,"MACE/PEPPER SPRAY",34.0473,-118.2462,"4TH LOS ANGELES",5.6,5.432,22.8,14.9,0,"06:12","19:42","Partially cloudy","Partly cloudy throughout the day.",596.40019544974
230117841,"2023-08-13 20:40",1,"Central",164,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 0400 0445 1822 1218 2004",58,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,"OTHER KNIFE",34.0453,-118.2499,"600 S MAIN ST ",5.6,5.432,22.8,14.9,0,"06:12","19:42","Partially cloudy","Partly cloudy throughout the day.",961.665962659669
